Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,Ipc,BCUT2D_CHGLO,SMR_VSA9,BCUT2D_LOGPHI,VSA_EState4,AvgIpc,PEOE_VSA3,VSA_EState8,MaxPartialCharge
CHEMBL4447681,Cc1ncc(-c2ccn3ncc(-c4ccnc(C5CCOCC5)c4)c3n2)cn1,6.46,6.805400249199681,-0.34540024919968104,0.0016675767941208598,6213602.929545204,-2.212660135490084,22.384282469939446,2.301062095687666,5.7066305324165185,3.1822591947996925,19.467333456457247,3.4747950785582855,0.1629096507719945
CHEMBL3770144,COc1ccc(C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(O)c1,6.46,6.40331111111113,0.05668888888887036,0.0033561328357501466,141336163.3433136,-2.3615364267996446,11.49902366656781,2.3798462922150523,-0.10816930065340258,3.6891458005270503,9.184952231746642,1.3355471215626342,0.3407230786793809
CHEMBL2397186,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,6.46,6.274672222222239,0.18532777777776133,0.0025819988353381357,1121817.6866440207,-2.2114886567979406,10.57107518854976,2.3255240894353886,6.782062478223487,3.208034792656412,19.746472746913447,8.562921419685454,0.3238307265804264
CHEMBL3884692,CN(/N=C/c1cnn2ccc(C#N)cc12)S(=O)(=O)c1cc([N+](=O)[O-])ccc1NCc1ccccn1,6.46,6.788829884099333,-0.3288298840993331,0.0020673116267567308,84161438.87813,-2.169807171386069,6.069221312792274,2.2890421369613434,1.8995837328053398,3.2794283479807547,4.5153978936156225,0.2061272872136659,0.2805575006823251
CHEMBL3884306,CN(/N=C/c1cnn2ccc(Br)cc12)S(=O)(=O)c1cc([N+](=O)[O-])ccc1OCCN1CCOCC1,6.46,6.686265665283106,-0.22626566528310565,0.001422465322210207,78380373.69344796,-2.2613310161249025,5.749511833283905,2.30429269135692,0.9442097097414359,3.2462410668099553,4.5153978936156225,3.5502246403202213,0.2821931790480675
CHEMBL2152130,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3ccccc3)c2)cnc1N,6.45,6.382377006990848,0.06762299300915231,0.0017616509258800994,1719566.7222371153,-2.114478286636256,11.257379486545457,2.288320063271424,6.72977210157131,2.6827318374433915,18.385754026223353,0.0,0.2729876705908811
CHEMBL467966,Cc1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,6.45,6.31723961818931,0.13276038181068994,0.0027363135412402785,228277.3206685623,-2.293221863430009,5.749511833283905,2.4039416612577704,2.87081051324851,2.8873203393357403,4.9839785209472085,7.488366047808012,0.2632871892696039
CHEMBL4860874,O=C1NCc2c1cc(NCCCN1CCOCC1)cc2-c1cccc(O)c1,6.45,6.672997437789954,-0.22299743778995396,0.0018872208867886703,2446652.3938399293,-2.26062455428781,16.876414816677897,2.3356306792448303,4.54097706172562,3.064014559380359,0.0,6.053102567501884,0.25149500351197807
CHEMBL469270,CC(=O)c1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,6.44,6.2805234060927235,0.15947659390727686,0.0024161023107564486,566358.5620299014,-2.2935214046332963,5.749511833283905,2.4058818647832396,2.003544694284458,2.959680609276338,4.9839785209472085,6.704811972647696,0.26328718926961164
CHEMBL1762789,Cc1nc(N)nc(-n2c(Nc3ccccc3)nc3ccccc32)n1,6.44,6.277949854008718,0.16205014599128198,0.001537348326888153,524970.6490652335,-2.0967413812187172,5.948339280986494,2.2502466083336214,8.449855172785368,2.9235200540476787,9.551078168738563,1.7826951058201057,0.2416366199201775
CHEMBL3975097,[2H]C([2H])([2H])C(c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1)(C([2H])([2H])[2H])C([2H])([2H])[2H],6.44,6.6958448323216935,-0.2558448323216931,0.007226379344118656,36247154.070334055,-2.211488656797944,10.57107518854976,2.325524089435396,2.3998771040738283,3.3175670842157126,19.746472746913447,-8.589944553384377,0.3238307265804264
CHEMBL2171932,Cc1nc2ccccc2c(N2CC(C)(C)c3ccc(N4CCOCC4)cc32)c1C,6.44,6.576152777777806,-0.13615277777780577,0.010905458881623248,6076767.057480551,-2.30206706641713,0.0,2.4800917908220477,8.898419504235479,2.9957185057809435,0.0,13.537171411557683,0.07258561464672278
CHEMBL5268567,Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(F)c1C1CCNCC1,6.43,6.880878206627696,-0.4508782066276966,0.0033373260713853497,20157326.589660697,-2.276393702370022,0.0,2.3241212316421733,11.30096679014428,3.1081352954693995,13.889791462237651,6.745660297848943,0.17694711461679538
CHEMBL3884166,CN(CCCN1CCOCC1)c1ccc(C#N)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.43,6.65849812802939,-0.22849812802938985,0.0015407931036029669,234135017.85155684,-2.282330715871729,12.138442625584547,2.2832781307697685,2.3843935603387862,3.3333489632992497,4.5153978936156225,4.78947215639298,0.28035200176321406
CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,6.43,6.5488459519752045,-0.11884595197520476,0.0038555982907834876,449737.10394726373,-2.0501168035338506,11.257379486545457,2.3239792258852217,15.151197773620213,2.954539866555842,19.63373849798681,4.114300374215598,0.16371265591729026
CHEMBL3109137,Oc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,6.43,6.389600860601823,0.04039913939817641,0.0035835508468606762,339419.7172412294,-2.283543859878637,17.137367822980828,2.277305371803608,1.4253677721088438,2.6135746853823063,14.951935562841626,2.9597303581926595,0.16485998541905467
CHEMBL3906055,N#Cc1c(N)ncnc1N1CC(F)(F)C[C@H]1c1nn2cccc2c(=O)n1-c1ccccc1,6.43,6.703148321833219,-0.2731483218332196,0.0027368731588717668,27321934.854938474,-2.2673370645023856,11.756607587475836,2.433930026599576,6.080569857598178,3.3761093731234353,23.26418503085968,-0.7111350466112372,0.28202784549344473
CHEMBL2064411,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3o2)[nH]1,6.43,6.313629340527099,0.11637065947290104,0.0009114089831901313,9326230.469550082,-2.272151588073181,11.126902983393991,2.28568271350111,3.436489858203458,3.1671714691122097,9.967957041894417,2.715120566303411,0.25249558795297383
CHEMBL4435568,CC1(Cc2ccccc2)C(=O)Nc2ccc(-c3ccnc4cnccc34)cc21,6.43,6.6618164179653645,-0.23181641796536478,0.0027786472503092403,4704836.655362767,-2.2270820726149054,11.126902983393991,2.422171878992447,5.520639979750956,2.976418516915733,0.0,2.027304264298312,0.23467349283852554
CHEMBL3883926,CN(C)CCN(C)c1ccc(C#N)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.42,6.578417555578273,-0.1584175555782732,0.0017879382167905545,20415121.727842428,-2.250171217929934,12.138442625584547,2.28012646599789,2.356205763679559,3.2186475372317855,4.5153978936156225,1.3208555220766618,0.2803520082762212
CHEMBL3900775,C[C@H](Nc1ncnc(N)c1C#N)c1nn2c(C(F)(F)F)ccc2c(=O)n1-c1ccccc1,6.42,6.947621096976439,-0.5276210969764392,0.002587181609188615,16456415.77543312,-2.20265980247312,11.756607587475836,2.302754792393058,4.077369262264646,3.192814210580939,14.48335493551004,1.5726804610733183,0.4329240177494939
CHEMBL5194457,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(S(=O)(=O)C3CCC3)c2C1=O,6.42,6.561944444444457,-0.14194444444445686,0.002448789642945147,657065627.4242659,-2.26479319058453,11.257379486545457,2.4235042424757594,8.70144272089648,3.768020276325691,17.91717339889177,2.430526345391411,0.258685164391945
CHEMBL3910412,N#Cc1ccc(F)c2nc([C@@H](Nc3nc(N)nc(N)c3Cl)C3CC3)n(-c3cccnc3)c(=O)c12,6.42,7.065292676767695,-0.6452926767676948,0.003482196738592587,94194230.92604119,-2.234491105578732,11.756607587475836,2.435099978312109,11.22331014912052,3.6655194260317154,9.374393568622029,0.0,0.2670464202231799
CHEMBL4177502,Cc1nc(NC(=O)CN)sc1-c1cncc(NS(=O)(=O)c2ccccc2)c1,6.42,6.868857738095252,-0.44885773809525187,0.0011513179601997327,1315123.7934261446,-2.0842753362903603,10.440598685398296,2.3322499236605587,7.00080593238203,3.020412375924744,13.401775505276145,1.6637065320828262,0.2614406070667585
CHEMBL4848340,CCn1c(-c2cnc(C)nc2)nc2c(O[C@H]3CCN(C(=O)C4CCOCC4)C3)ncnc21,6.41,6.941774963371123,-0.5317749633711228,0.001589871314473289,39508070.83461342,-2.258368386562624,17.267844326132295,2.2918638170048475,2.1350376228853314,3.4459745662808507,19.935914083788834,7.168712064249199,0.24529688530092825
CHEMBL2322668,O=C([C@@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,6.41,7.268742597402606,-0.858742597402606,0.0024400378822110507,602767334.1843579,-2.3607331379069794,5.948339280986494,2.2816401837918083,0.946935836021751,3.6175092506210227,13.764808616296847,5.274902841834079,0.2955669436002258
CHEMBL2151050,COc1ccc(-c2nccnc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1,6.41,6.819240450440216,-0.4092404504402163,0.004654488759714304,192786531.33702984,-2.348624029533014,28.13379430322335,2.298467774913239,8.627217937063223,2.9351594325719654,23.36973254717056,1.6443259612027652,0.2427114548240249
CHEMBL5207400,CC(Nc1ncnc2[nH]cnc12)c1nn(-c2cccnc2)c2ccccc12,6.41,6.964685026819267,-0.5546850268192669,0.002637949824832213,4154952.74360138,-2.1245367114866847,5.687386274683562,2.283478413439254,4.285349643709132,3.3404560305776845,19.633738497986812,2.058484977324263,0.16228296343077342
CHEMBL4435002,CC[C@H](Nc1nc(N)nc(C(F)F)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,6.41,6.872521300312117,-0.46252130031211713,0.0015584232954410169,10943709914.03985,-2.232192862774874,11.756607587475836,2.305301100158454,8.13270741657039,3.0551202869701,24.228883735365258,2.1168225404907925,0.281461277449424
CHEMBL3605178,Cc1nc(NC(=O)N2CC[C@@H](C)[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,6.41,6.630932581938206,-0.22093258193820553,0.002833950321669173,5325973.008817201,-2.2684014772249737,10.440598685398296,2.4119377677161524,4.301600599458071,3.2302430208063644,9.77851570501903,6.128463106938884,0.3989054885082493
CHEMBL4453668,COc1ncc(-c2cc3c(c(OCCN4C[C@@H](C)O[C@@H](C)C4)c2)COC3)cc1NS(C)(=O)=O,6.4,6.51890093906802,-0.1189009390680198,0.0013312242603858956,24819043.87140347,-2.3468838160823573,22.756403153113265,2.3641556501505185,4.01587958106105,3.205491529969978,13.401775505276145,8.34824485484638,0.23760845005299774
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,6.4,6.48925034421696,-0.08925034421695965,0.0022313778176549577,319519.1459498873,-2.0489648619627556,11.257379486545457,2.3174830934985016,9.473770733602084,2.955473041132607,14.6497599770396,4.125318510120097,0.16371367262658554
CHEMBL1928570,COC(=O)c1ccc(C)c(S(=O)(=O)N(C)/N=C/c2cnn3ccc(C#N)cc23)c1,6.4,6.462194865319888,-0.062194865319887604,0.0020642538757165863,3271187.411754853,-2.1555781673679557,6.069221312792274,2.2134091246313683,2.1996212377085165,3.1301850940100753,9.309935077687445,1.6251779766259729,0.33738725975935224
CHEMBL3318728,C[C@@H](Oc1ccccc1)c1cc(C(=O)N(C)CCO)cn2c(=O)cc(N3CCOCC3)nc12,6.4,6.738169967687966,-0.3381699676879659,0.0015853497090689828,31883749.68449326,-2.2790983318735023,5.749511833283905,2.2615401638402806,1.094623671999665,2.839494259382878,4.9839785209472085,4.346024810154777,0.259484331541329
CHEMBL4521647,COCCS(=O)(=O)Nc1cc(-c2cc3c(c(O[C@H](C)CN4CCC(C(C)(C)O)CC4)c2)COC3)cnc1OC,6.4,7.547814668538823,-1.1478146685388229,0.00160609575438257,385091376.03248733,-2.3813153554530833,22.75640315311327,2.37241458407131,3.260095125616721,3.3607462335627583,13.401775505276145,9.56182569782263,0.2376086035846961
CHEMBL1957845,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(F)c3)ccn12,6.4,6.333162869244153,0.06683713075584752,0.004091418100201813,560882.8970382476,-2.271236575080369,0.0,2.138318548031816,0.6931561266481906,2.9914392682417095,4.39041504767482,3.1432643270296587,0.26066703346077097
CHEMBL2064508,Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1,6.4,6.244422222222254,0.15557777777774628,0.0015036912141648492,1700427.455648627,-2.0929014582220264,11.126902983393991,2.2379474614696337,8.040742954386724,3.008115368752878,12.93319487794456,0.0,0.2614423667770445
CHEMBL4646959,COc1ncc2cc1S(=O)(=O)NCCCNC(=O)c1ccc3c(c1)N2CCO3,6.4,6.446795634297641,-0.046795634297640554,0.003392400500539418,2579965.4522403944,-2.3145387317696526,11.629500169719275,2.3833748795038225,1.7575560200932234,2.7105203767047557,18.123870369728234,1.4263068993029315,0.2508615363907629
CHEMBL2064338,COc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1,6.4,6.438370215142554,-0.03837021514255401,0.0023551351184921024,907981.719510723,-2.2723832549329774,5.749511833283905,2.193066694932479,1.5766516683706446,3.0270900661129883,9.967957041894417,2.7689370004674143,0.25249476671437093
CHEMBL1957865,Cc1c(Cn2ccn3c(=O)nc(N4CCOCC4)cc23)cccc1C(F)(F)F,6.4,6.761003653295949,-0.3610036532959491,0.002989808333522363,2664793.378576144,-2.2713658961517886,0.0,2.328280031350198,0.25266219971306647,3.064573063909231,4.794537184071822,4.081439315387728,0.4161749443819104
CHEMBL2064413,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccs4)cccc3o2)[nH]1,6.4,6.54723400194398,-0.1472340019439793,0.0011651875494401306,6271019.941446885,-2.2721510910516747,10.440598685398296,2.315092668839018,2.423249310513922,3.3719366832028967,9.967957041894417,2.728954252966768,0.2524955879529739
CHEMBL4522018,COc1ncc(-c2cc3c(c(NC(C)=O)c2)COC3)cc1NS(C)(=O)=O,6.4,6.383698554787523,0.016301445212477006,0.0009839439403310241,660455.3945397884,-2.1354864582765107,17.00689131982936,2.351621114881322,4.295201457126061,3.0123118354212886,13.401775505276145,2.3320494765475823,0.2376084499935798
CHEMBL4437969,CS(=O)(=O)Nc1cc(-c2ccc3cn[nH]c3c2)cnc1Cl,6.4,6.352349091649111,0.04765090835088959,0.0015308155415532797,70081.59114291644,-2.0814673206711167,11.126902983393991,2.2831991781167336,2.7740409659234073,2.8665572293404957,13.401775505276145,0.0,0.22942093385995513
CHEMBL3609529,CN(C)[C@@H]1C[C@@H](C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1,6.4,6.565294132996659,-0.1652941329966584,0.002202326525732681,8818224.835623913,-2.219554617611784,10.571075188549761,2.388620613649329,8.34358219737221,3.308839056222156,19.746472746913447,6.7058380337066925,0.3238872180767217
CHEMBL1928721,CN(/N=C/c1cnn2ccc(C#N)cc12)S(=O)(=O)c1cccc([N+](=O)[O-])c1,6.39,6.585488029645111,-0.19548802964511136,0.0027588163408068496,1312138.373966005,-2.12721992936357,6.069221312792274,2.2020610101193276,1.1828485565949678,3.07639624579972,4.5153978936156225,0.0,0.27849567665102
CHEMBL1241773,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,6.39,6.225170971833198,0.16482902816680145,0.002742936786729625,124951.13736105051,-2.0486353741691112,11.257379486545457,2.3103884483818415,9.028823013773412,2.8833103507718874,14.6497599770396,5.615531129858331,0.16371265281500894
CHEMBL3585595,Cc1cc(Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,6.39,6.336866942221349,0.05313305777865107,0.0024347485875506145,779709.9146934293,-2.2752434010684395,0.0,2.2286675617919807,3.3223481722936095,2.638147989840804,4.9839785209472085,4.7757186055219965,0.25951967501132495
CHEMBL4787781,CC#CC(=O)Nc1cccc(Nc2ncnc3ccc(-c4cnc5ccccc5c4)cc23)c1,6.39,6.6512690992660195,-0.2612690992660198,0.002336652543848049,50048326.82412865,-2.1111673333304,22.96777162110528,2.296783101844425,5.2696942710230585,2.8394428778110656,9.967957041894417,1.6250161801064529,0.299763501978465
CHEMBL1241775,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,6.39,6.227888594470069,0.16211140552993086,0.0029306368747629825,319519.1459498873,-2.0484133808957954,11.257379486545457,2.3128704332712275,9.579922314604854,2.955473041132607,24.617717018934016,4.080627152095406,0.17766775061132595
CHEMBL2071330,CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(F)c2)s1,6.39,6.368366666666694,0.021633333333305416,0.0037577266823294563,36497.185538295074,-2.0335737651523385,10.440598685398296,2.335598342186415,1.1544052343159488,2.6688983940252338,17.792190552950963,3.1076450745906463,0.22252902273066394
CHEMBL4584812,Nc1ncnn2ccc(-c3ccnn3C3CCCCC3)c12,6.39,5.921756926406951,0.4682430735930483,0.002510633157707328,170786.5415541356,-2.2347078127443463,11.257379486545457,2.338067260117673,9.04571530927186,3.145587754708358,9.499376414562832,0.0,0.15153231114476476
CHEMBL2152141,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3)c2)cnc1N,6.38,6.361797762161604,0.018202237838395696,0.002305028376991473,2390252.0802523675,-2.115997600149595,11.257379486545457,2.2901217091464208,6.179114293978563,2.674940665388315,22.77616907389817,0.0,0.2729876705908811
CHEMBL5201929,C[C@H](N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@@H](CO)C5CC5)c4n3)cc(OC(F)F)c2C1=O)C(F)(F)F,6.38,6.631686121966302,-0.25168612196630225,0.004762556341464035,488375269.0529062,-2.2573228643519263,17.00689131982936,2.394197880799075,5.864567038384871,3.570404157120844,9.499376414562832,-3.2984444689207386,0.40807286972111984
CHEMBL5204743,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O,6.38,6.359611111111144,0.020388888888855483,0.0021890103139707603,215987928.27900413,-2.2362179105675137,11.257379486545457,2.4087413974838014,9.003758939622747,3.7235756730274434,17.91717339889177,2.4392737864974827,0.25868516439198114
CHEMBL4243064,Cc1cccc(C)c1-n1c(Cn2nc(-c3ccc4cc(O)ccc4c3)c3c(N)ncnc32)nc2cccc(F)c2c1=O,6.38,7.005432512886331,-0.6254325128863307,0.0017479299335528967,4756886790.2478075,-2.177348249083588,22.694277594512922,2.3302613576911018,10.229939893429114,3.332146474120846,24.024153545661626,3.8488952589305017,0.2685323565780325
CHEMBL4448759,CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C(C)C)c1,6.38,6.7301306641163885,-0.3501306641163886,0.006807913638608276,500069543.66191375,-2.3489709817506297,0.0,2.3656445917472855,3.7189467111642918,3.3247154310518647,13.212334168400758,14.973060098560614,0.3469279945676175
CHEMBL4173039,Cc1ncc(-c2sc(NC(=O)CN)nc2C)cc1NS(=O)(=O)c1ccccc1,6.38,6.668540381562914,-0.28854038156291395,0.0011749896396064474,1938045.147613743,-2.111503232965871,10.440598685398296,2.3408387296463893,7.617297367684343,3.0370028514155787,13.401775505276145,3.3909959590259326,0.2614500150958478
CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,6.37,6.41938435548762,-0.04938435548761966,0.002300551741810619,953345.4704705589,-2.095543145560912,11.257379486545457,2.3664621319272565,9.721840907659361,3.3279184500611194,14.6497599770396,0.0,0.16373249034316634
CHEMBL5180989,C[C@H](Nc1ncnc2[nH]cnc12)c1nn(-c2cc(F)cc(F)c2)c2cc(F)ccc12,6.37,6.678341667861095,-0.30834166786109485,0.005112950793768693,11246770.982002791,-2.1252657149136214,5.687386274683562,2.296982717580517,2.2270626318326547,3.3188210470722668,32.804983641011276,1.849431216931217,0.16228296343077342
CHEMBL4593849,CC(Nc1ncnc2[nH]cnc12)c1ccc2cccnc2c1-c1cccc(F)c1,6.37,6.881153156106887,-0.5111531561068867,0.0016790831095076827,8926260.829971394,-2.2006213095465643,11.126902983393991,2.3557010447511058,4.840032751890167,3.22599398259886,19.342350610516448,2.035218253968254,0.16228295557125125
CHEMBL4251210,COc1ncc(-c2ccc3c(c2)N(CCCN2CCOCC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1F,6.37,7.0477588246427105,-0.6777588246427104,0.0026556652862851616,930586499.782141,-2.3132164253222713,22.756403153113265,2.376267967708501,1.6982954855822452,2.93816150569335,22.182605600625784,4.420649806913765,0.26452076087984877
CHEMBL2323119,COc1ccc2nc(C(C)C)n(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)c2c1,6.37,6.352012301970968,0.01798769802903255,0.002125217958688077,36500792.34207711,-2.3000176973218016,11.6978511142704,2.2886235103771506,1.8017243008314439,3.2379801990788644,4.9839785209472085,9.912093211455586,0.24179112307462303
CHEMBL2397197,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F,6.37,6.500598691293892,-0.13059869129389146,0.002425788279275516,3799474.5268903,-2.26811109015841,10.440598685398296,2.419521746957519,3.403094202131295,3.275047690332705,9.77851570501903,2.4723584871332953,0.3989054885328711
CHEMBL3695324,COc1ccc(OC)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(C#N)c2)c1,6.37,6.846534845633867,-0.47653484563386694,0.0021043286813785954,29186336.702868152,-2.158762659068276,17.568244979360085,2.337754318738333,1.8015875941461823,2.837621285168039,18.385754026223353,0.0,0.26269393604309166
CHEMBL1928548,CC/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(C#N)cc12,6.36,6.557421214003361,-0.1974212140033611,0.002760114557952613,3105103.32179377,-2.0839147331104786,6.069221312792274,2.217255355673742,2.0379802332963597,3.111475623871459,4.5153978936156225,3.334131410591131,0.276617300604879
CHEMBL4781485,CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NC3CCC3)C(=O)N4)ncnc21,6.36,6.5755282098189305,-0.21552820981893017,0.002687070368992097,74875499.6994943,-2.3461296990966067,22.64523547624238,2.3905157407768027,3.6794920820954005,3.313187797686855,29.90387112568325,6.506600849431757,0.2498145360775504
CHEMBL3134278,N#Cc1ccc(F)c(S(=O)(=O)c2nc(-c3cnn4ccc(Br)cc34)cs2)c1,6.36,6.384733333333301,-0.024733333333300855,0.002910390268256685,1948656.8392788444,-2.0267451319708,17.32660079933773,2.31994341892358,1.8743363397164812,3.283092950769943,22.30758844656659,0.0,0.23601564761476812
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,6.36,6.52515524339493,-0.16515524339492949,0.002246449760330481,211328.77372651876,-2.0482629601193856,11.257379486545457,2.3262975802835326,9.44795564058957,3.1074561990165535,14.6497599770396,4.126568510120097,0.1637126559816322
CHEMBL1794070,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,6.36,6.8732406000013455,-0.5132406000013452,0.0016049325923142962,121971721.54837629,-2.2886083249347307,16.500105643255676,2.3706182089770462,8.249973126324166,3.444537141972466,4.9839785209472085,3.957570093892734,0.2621723706030235
CHEMBL3935895,C=CC(=O)Nc1cccc(NS(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)c1,6.36,6.73514807295903,-0.3751480729590293,0.002352180832877021,1250207375.7275665,-2.2096755601208176,0.0,2.380754357752477,4.1078207323771885,3.022574976262377,13.401775505276145,5.3357779721259115,0.2613926706368729
CHEMBL4074526,N#Cc1c(N)ncnc1N1CC[C@H]1c1nc2cccc(C#CCCCC(=O)N3CCCC3)c2c(=O)n1-c1ccccc1,6.36,6.747264475137526,-0.3872644751375258,0.0032276741627765186,4490396174.554919,-2.4193413446016914,23.597476225187123,2.3847191099491565,7.7934089763830094,3.5251240924614455,14.951935562841626,2.3404009809082096,0.2668053831692552
CHEMBL3125386,CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,6.36,6.419626193528668,-0.05962619352866749,0.002070503435917965,2199189.1339679817,-2.2563428808524812,0.0,2.331993297088383,8.133099566795906,3.223709943781196,4.9839785209472085,4.724232177481532,0.2602998767231499
CHEMBL2064335,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Br)ccc3[nH]2)[nH]1,6.36,6.231176274031435,0.12882372596856495,0.0026843222759675755,518955.3165816702,-2.2723834432651873,0.0,2.1848471178269264,1.6863740818998763,2.960654233025662,9.967957041894417,2.7992486073586913,0.2524947667143709
CHEMBL2152144,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(Cl)c3)c2)cnc1N,6.36,6.374924481738291,-0.014924481738290751,0.0017894510383013194,2390252.0802523675,-2.117127508131729,11.257379486545457,2.2933186361977906,6.555917155040683,2.674940665388315,18.385754026223353,0.0,0.2729876705908811
CHEMBL4084907,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,6.35,6.588333579681208,-0.23833357968120872,0.0040111878880227745,4257985.470618529,-2.299798696676188,11.387855989696924,2.3675554621468926,4.316229966555543,2.738578372372377,4.9839785209472085,4.124012957774681,0.4168137750950977
CHEMBL3109144,O=C(Nc1ccc(O)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,6.35,6.556748005569291,-0.20674800556929096,0.001861597311538281,51172381.35195054,-2.280733344312049,17.137367822980828,2.2709989261882777,3.5909122064771806,2.8558158241304783,14.76249422596624,2.8082658213312213,0.3231784674268286
CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.35,6.3571787804515525,-0.007178780451552846,0.0023645548195811066,1388901.465334804,-2.095810557476742,11.257379486545457,2.366340684900789,10.203249349122366,3.3344732294943054,14.6497599770396,0.0,0.1637324902787337
CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,6.35,6.284484517825294,0.06551548217470593,0.0024183371095626636,969237.7520564824,-2.0961049818745843,11.257379486545457,2.3781684612960508,10.089080031704041,3.330210387626896,14.6497599770396,0.0,0.16373289050690776
CHEMBL4800583,Cn1cnc2c(-c3ccc4c(c3)[C@](C)(CC3CC3)C(=O)N4)ncnc21,6.35,6.195276073621347,0.15472392637865262,0.002561199788972302,1145497.1130056998,-2.220173223363261,11.257379486545457,2.4788411501755143,4.909489126669187,3.2890875896015177,14.951935562841626,2.062104434366339,0.23434452879414971
CHEMBL2171921,Cc1nc2ccccc2c(N2CC3(CCOCC3)c3ccc(N4CCOCC4)cc32)c1C,6.35,6.610574074074056,-0.2605740740740563,0.010145712529879254,44935859.882756084,-2.345858146338771,0.0,2.518388283427712,9.06543659502241,3.1332878624988902,0.0,10.557417355588802,0.07258561465748242
